index,block,block_index,name,category,domain,official_url,fill_referral,referral_status,referral_label,your_referral_url,sources,on_both,
201,Прочий DeFi,55,Hyphen,DeFi & DApp,hyphen.biconomy.io,https://hyphen.biconomy.io/pools,no,no_program,скорее без рефки,,crypton,no,
202,Прочий DeFi,56,Immutable,DeFi & DApp,market.immutable.com,https://market.immutable.com,no,no_program,скорее без рефки,,crypton,no,
203,Прочий DeFi,57,Impossible Finance,DeFi & DApp,app.impossible.finance,https://app.impossible.finance/explore,no,no_program,скорее без рефки,,crypton,no,
204,Прочий DeFi,58,InsurAce,DeFi & DApp,app.insurace.io,https://app.insurace.io,no,no_program,скорее без рефки,,crypton,no,
205,Прочий DeFi,59,Interport (by L0),DeFi & DApp,app.interport.fi,https://app.interport.fi,no,no_program,скорее без рефки,,crypton,no,
206,Прочий DeFi,60,iZUMi,DeFi & DApp,izumi.finance,https://izumi.finance/trade/swap,no,no_program,скорее без рефки,,crypton,no,
207,Прочий DeFi,61,Jumper (by L0),DeFi & DApp,jumper.exchange,https://jumper.exchange,no,no_program,скорее без рефки,,crypton+maxy,yes,
208,Прочий DeFi,62,Just Cryptos,DeFi & DApp,just.network,https://just.network/token,no,no_program,скорее без рефки,,crypton,no,
209,Прочий DeFi,63,KiloEX,DeFi & DApp,app.kiloex.io,https://app.kiloex.io/trade?sCode=maxwayld,no,no_program,скорее без рефки,,crypton+maxy,yes,
210,Прочий DeFi,64,KriyaDex,DeFi & DApp,app.kriya.finance,https://app.kriya.finance/trade,no,no_program,скорее без рефки,,crypton,no,
211,Прочий DeFi,65,L2pass (by L0),DeFi & DApp,l2pass.com,https://l2pass.com/bridge,no,no_program,скорее без рефки,,crypton,no,
212,Прочий DeFi,66,Layer3,DeFi & DApp,layer3.xyz,https://layer3.xyz,yes,pending,рефка возможна — проверь,,crypton,no,
213,Прочий DeFi,67,LayerBank,DeFi & DApp,layerbank.finance,https://layerbank.finance,no,no_program,скорее без рефки,,crypton,no,
214,Прочий DeFi,68,Link3,DeFi & DApp,link3.to,https://link3.to,no,no_program,скорее без рефки,,crypton,no,
215,Прочий DeFi,69,liskBridge,DeFi & DApp,bridge.gelato.network,https://bridge.gelato.network/bridge/lisk,no,no_program,скорее без рефки,,crypton,no,
216,Прочий DeFi,70,Macaron,DeFi & DApp,macaron.xyz,https://macaron.xyz,no,no_program,скорее без рефки,,crypton,no,
217,Прочий DeFi,71,Maverick,DeFi & DApp,mav.xyz,https://mav.xyz,no,no_program,скорее без рефки,,crypton,no,
218,Прочий DeFi,72,Mavis Market,DeFi & DApp,marketplace.skymavis.com,https://marketplace.skymavis.com,no,no_program,скорее без рефки,,crypton,no,
219,Прочий DeFi,73,Merkly,DeFi & DApp,minter.merkly.com,https://minter.merkly.com/oft,no,no_program,скорее без рефки,,crypton,no,
220,Прочий DeFi,74,Mirror,DeFi & DApp,mirror.xyz,https://mirror.xyz,no,no_program,скорее без рефки,,crypton,no,
221,Прочий DeFi,75,multiversx,DeFi & DApp,bridge.multiversx.com,https://bridge.multiversx.com/?new,no,no_program,скорее без рефки,,crypton,no,
222,Прочий DeFi,76,Nexus Mutual,DeFi & DApp,app.nexusmutual.io,https://app.nexusmutual.io/cover,no,no_program,скорее без рефки,,crypton,no,
223,Прочий DeFi,77,Nostra,DeFi & DApp,alpha.nostra.finance,https://alpha.nostra.finance,no,no_program,скорее без рефки,,crypton,no,
224,Прочий DeFi,78,Odos,DeFi & DApp,app.odos.xyz,https://app.odos.xyz,no,no_program,скорее без рефки,,crypton,no,
225,Прочий DeFi,79,OmniHub (by L0),DeFi & DApp,omnihub.xyz,https://omnihub.xyz,no,no_program,скорее без рефки,,crypton,no,
226,Прочий DeFi,80,Orbiter,DeFi & DApp,orbiter.finance,https://orbiter.finance,no,no_program,скорее без рефки,,crypton+maxy,yes,
227,Прочий DeFi,81,Osmosis Earn,DeFi & DApp,app.osmosis.zone,https://app.osmosis.zone,no,no_program,скорее без рефки,,crypton,no,
228,Прочий DeFi,82,Osmosis Frontier,DeFi & DApp,frontier.osmosis.zone,https://frontier.osmosis.zone,no,no_program,скорее без рефки,,crypton,no,
229,Прочий DeFi,83,Owlto,DeFi & DApp,owlto.finance,https://owlto.finance,no,no_program,скорее без рефки,,crypton+maxy,yes,
230,Прочий DeFi,84,Particle,DeFi & DApp,particle.trade,https://particle.trade,no,no_program,скорее без рефки,,crypton,no,
231,Прочий DeFi,85,Pheasant,DeFi & DApp,pheasant.network,https://pheasant.network,no,no_program,скорее без рефки,,crypton,no,
232,Прочий DeFi,86,Philand,DeFi & DApp,philand.xyz,https://philand.xyz,no,no_program,скорее без рефки,,crypton,no,
233,Прочий DeFi,87,Polkastarter,DeFi & DApp,polkastarter.com,https://polkastarter.com,no,no_program,скорее без рефки,,crypton,no,
234,Прочий DeFi,88,PulseX,DeFi & DApp,pulsex.mypinata.cloud,https://pulsex.mypinata.cloud/ipfs/bafybeiajd2nvt2wqc4evq5ybklf6i7yul2wb5o6upjiaobu6qpsm2ez6wi,no,no_program,скорее без рефки,,crypton,no,
235,Прочий DeFi,89,RabbitHole,DeFi & DApp,rabbithole.gg,https://rabbithole.gg,no,no_program,скорее без рефки,,crypton,no,
236,Прочий DeFi,90,Radiant (Lending),DeFi & DApp,app.radiant.capital,https://app.radiant.capital,no,no_program,скорее без рефки,,crypton,no,
237,Прочий DeFi,91,Rango Exchange,DeFi & DApp,app.rango.exchange,https://app.rango.exchange/swap,no,no_program,скорее без рефки,,crypton,no,
238,Прочий DeFi,92,Rarible,DeFi & DApp,rari.foundation,https://rari.foundation,no,no_program,скорее без рефки,,crypton,no,
239,Прочий DeFi,93,Raydium AcceleRaytor,DeFi & DApp,raydium.io,https://raydium.io/acceleraytor/list,yes,pending,рефка возможна — проверь,,crypton,no,
240,Прочий DeFi,94,Ref Finance,DeFi & DApp,app.ref.finance,https://app.ref.finance,no,no_program,скорее без рефки,,crypton,no,
241,Прочий DeFi,95,relay,DeFi & DApp,relay.link,https://relay.link/bridge,no,no_program,скорее без рефки,,crypton+maxy,yes,
242,Прочий DeFi,96,Renzoprotocol,DeFi & DApp,renzoprotocol.com,https://renzoprotocol.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
243,Прочий DeFi,97,Ronin Name Service,DeFi & DApp,id.roninchain.com,https://id.roninchain.com,no,no_program,скорее без рефки,,crypton,no,
244,Прочий DeFi,98,RoninChainBridge,DeFi & DApp,app.roninchain.com,https://app.roninchain.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
245,Прочий DeFi,99,Rubic,DeFi & DApp,app.rubic.exchange,https://app.rubic.exchange,no,no_program,скорее без рефки,,crypton+maxy,yes,
246,Прочий DeFi,100,Saber,DeFi & DApp,app.saber.so,https://app.saber.so/swap,no,no_program,скорее без рефки,,crypton,no,
247,Прочий DeFi,101,Skydrom,DeFi & DApp,app.skydrome.finance,https://app.skydrome.finance/swap,no,no_program,скорее без рефки,,crypton,no,
248,Прочий DeFi,102,Solend,DeFi & DApp,solend.fi,https://solend.fi/dashboard,no,no_program,скорее без рефки,,crypton,no,
249,Прочий DeFi,103,SPACE ID,DeFi & DApp,space.id,https://space.id,no,no_program,скорее без рефки,,crypton,no,
250,Прочий DeFi,104,Spin,DeFi & DApp,trade.spin.fi,https://trade.spin.fi,no,no_program,скорее без рефки,,crypton,no,
251,Прочий DeFi,105,Stargate Finance (by L0),DeFi & DApp,stargate.finance,https://stargate.finance/bridge,no,no_program,скорее без рефки,,crypton+maxy,yes,
252,Прочий DeFi,106,StarkGate,DeFi & DApp,starkgate.starknet.io,https://starkgate.starknet.io,no,no_program,скорее без рефки,,crypton,no,
253,Прочий DeFi,107,Starknet.ID,DeFi & DApp,app.starknet.id,https://app.starknet.id,no,no_program,скорее без рефки,,crypton,no,
254,Прочий DeFi,108,Stashh,DeFi & DApp,stashh.io,https://stashh.io,no,no_program,скорее без рефки,,crypton,no,
255,Прочий DeFi,109,Storm.FI,DeFi & DApp,app.storm.tg,https://app.storm.tg,no,no_program,скорее без рефки,,crypton,no,
256,Прочий DeFi,110,Sumer Money,DeFi & DApp,app.sumer.money,https://app.sumer.money,no,no_program,скорее без рефки,,crypton,no,
257,Прочий DeFi,111,Superbridge,DeFi & DApp,superbridge.app,https://superbridge.app/lisk-mainnet,no,no_program,скорее без рефки,,crypton,no,
258,Прочий DeFi,112,SynFutures,DeFi & DApp,oyster.synfutures.com,https://oyster.synfutures.com,no,no_program,скорее без рефки,,crypton,no,
259,Прочий DeFi,113,Tensor,DeFi & DApp,tensor.trade,https://tensor.trade,no,no_program,скорее без рефки,,crypton,no,
260,Прочий DeFi,114,Thruster,DeFi & DApp,app.thruster.finance,https://app.thruster.finance,no,no_program,скорее без рефки,,crypton,no,
261,Прочий DeFi,115,TofuNFT,DeFi & DApp,tofunft.com,https://tofunft.com,no,no_program,скорее без рефки,,crypton,no,
262,Прочий DeFi,116,TokenSoft,DeFi & DApp,tokensoft.com,https://tokensoft.com,no,no_program,скорее без рефки,,crypton,no,
263,Прочий DeFi,117,TON Diamonds,DeFi & DApp,ton.diamonds,https://ton.diamonds,no,no_program,скорее без рефки,,crypton,no,
264,Прочий DeFi,118,Tonstarter,DeFi & DApp,tonstarter.com,https://tonstarter.com,no,no_program,скорее без рефки,,crypton,no,
265,Прочий DeFi,119,TraderJoe,DeFi & DApp,traderjoexyz.com,https://traderjoexyz.com/trade,no,no_program,скорее без рефки,,crypton,no,
266,Прочий DeFi,120,Unframed,DeFi & DApp,unframed.co,https://unframed.co,no,no_program,скорее без рефки,,crypton,no,
267,Прочий DeFi,121,Unifi,DeFi & DApp,ethereum.unifiprotocol.com,https://ethereum.unifiprotocol.com,no,no_program,скорее без рефки,,crypton,no,
268,Прочий DeFi,122,Unstoppable Domains,DeFi & DApp,unstoppabledomains.com,https://unstoppabledomains.com,no,no_program,скорее без рефки,,crypton,no,
269,Прочий DeFi,123,Veax,DeFi & DApp,app.veax.com,https://app.veax.com/trade,no,no_program,скорее без рефки,,crypton,no,
270,Прочий DeFi,124,Vector Finance,DeFi & DApp,vectorfinance.io,https://vectorfinance.io/pools,no,no_program,скорее без рефки,,crypton,no,
271,Прочий DeFi,125,Velocore,DeFi & DApp,app.velocore.xyz,https://app.velocore.xyz/rewards,no,no_program,скорее без рефки,,crypton,no,
272,Прочий DeFi,126,Velodrome,DeFi & DApp,velo.drome.eth.limo,https://velo.drome.eth.limo,no,no_program,скорее без рефки,,crypton,no,
273,Прочий DeFi,127,Wagmi,DeFi & DApp,app.wagmi.com,https://app.wagmi.com/trade/swap,no,no_program,скорее без рефки,,crypton,no,
274,Прочий DeFi,128,XY Finance,DeFi & DApp,xy.finance,https://xy.finance,no,no_program,скорее без рефки,,crypton,no,
275,Прочий DeFi,129,Zealy,DeFi & DApp,zealy.io,https://zealy.io,no,no_program,скорее без рефки,,crypton+maxy,yes,
276,Прочий DeFi,130,zkLend,DeFi & DApp,app.zklend.com,https://app.zklend.com/markets,no,no_program,скорее без рефки,,crypton,no,
,=== Кошельки ===,,,,,,,,,,,,
277,Кошельки,1,1inch Wallet,Кошельки,1inch.io,https://1inch.io/wallet,no,no_program,скорее без рефки,,crypton,no,
278,Кошельки,2,Ambire Wallet,Кошельки,ambire.com,https://ambire.com,no,no_program,скорее без рефки,,crypton,no,
279,Кошельки,3,Argent,Кошельки,argent.xyz,https://argent.xyz,no,no_program,скорее без рефки,,crypton,no,
280,Кошельки,4,Auro Wallet,Кошельки,aurowallet.com,https://aurowallet.com,no,no_program,скорее без рефки,,crypton,no,
281,Кошельки,5,Backpack,Кошельки,backpack.app,https://backpack.app,no,no_program,скорее без рефки,,crypton,no,
282,Кошельки,6,BIP #39,Кошельки,bit.ly,https://bit.ly/BIP39_SITE,no,no_program,скорее без рефки,,crypton,no,
283,Кошельки,7,BitBox,Кошельки,bitbox.swiss,https://bitbox.swiss,no,no_program,скорее без рефки,,crypton,no,
284,Кошельки,8,Block Wallet,Кошельки,blockwallet.io,https://blockwallet.io,no,no_program,скорее без рефки,,crypton,no,
285,Кошельки,9,Blocto,Кошельки,portto.com,https://portto.com,no,no_program,скорее без рефки,,crypton,no,
286,Кошельки,10,Braavos,Кошельки,braavos.app,https://braavos.app,no,no_program,скорее без рефки,,crypton,no,
287,Кошельки,11,Coin98,Кошельки,coin98.com,https://coin98.com,no,no_program,скорее без рефки,,crypton,no,
288,Кошельки,12,CoolWallet,Кошельки,coolwallet.io,https://coolwallet.io,no,no_program,скорее без рефки,,crypton,no,
289,Кошельки,13,Ctrl Wallet,Кошельки,ctrl.xyz,https://ctrl.xyz,no,no_program,скорее без рефки,,crypton,no,
290,Кошельки,14,Daedalus,Кошельки,daedaluswallet.io,https://daedaluswallet.io,no,no_program,скорее без рефки,,crypton,no,
291,Кошельки,15,Electrum Wallet,Кошельки,electrum.org,https://electrum.org,no,no_program,скорее без рефки,,crypton,no,
292,Кошельки,16,ElliPal,Кошельки,ellipal.com,https://ellipal.com,no,no_program,скорее без рефки,,crypton,no,
293,Кошельки,17,HashPack Wallet,Кошельки,hashpack.app,https://hashpack.app,no,no_program,скорее без рефки,,crypton,no,
294,Кошельки,18,Keplr,Кошельки,keplr.app,https://keplr.app,no,no_program,скорее без рефки,,crypton,no,
295,Кошельки,19,Ledger,Кошельки,ledger.com,https://ledger.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
296,Кошельки,20,Metamask,Кошельки,metamask.io,https://metamask.io/en/prediction-markets,no,no_program,скорее без рефки,,crypton+maxy,yes,
297,Кошельки,21,Near Wallet,Кошельки,wallet.near.org,https://wallet.near.org,no,no_program,скорее без рефки,,crypton,no,
298,Кошельки,22,OneKey,Кошельки,onekey.so,https://onekey.so,no,no_program,скорее без рефки,,crypton,no,
299,Кошельки,23,Orange Wallet,Кошельки,orangecrypto.com,https://orangecrypto.com,no,no_program,скорее без рефки,,crypton,no,
300,Кошельки,24,Petra,Кошельки,petra.app,https://petra.app,no,no_program,скорее без рефки,,crypton,no,
301,Кошельки,25,Phantom,Кошельки,phantom.app,https://phantom.app,no,no_program,скорее без рефки,,crypton,no,
302,Кошельки,26,Plena,Кошельки,plena.finance,https://plena.finance,no,no_program,скорее без рефки,,crypton,no,
303,Кошельки,27,Polkadot.js,Кошельки,polkadot.js.org,https://polkadot.js.org/extension,no,no_program,скорее без рефки,,crypton,no,
304,Кошельки,28,Rabby,Кошельки,rabby.io,https://rabby.io,no,no_program,скорее без рефки,,crypton+maxy,yes,
305,Кошельки,29,Rainbow,Кошельки,rainbow.me,https://rainbow.me,no,no_program,скорее без рефки,,crypton+maxy,yes,
306,Кошельки,30,SafePal,Кошельки,safepal.com,https://safepal.com/store/s1,no,no_program,скорее без рефки,,crypton,no,
307,Кошельки,31,Sender Wallet,Кошельки,senderwallet.io,https://senderwallet.io,no,no_program,скорее без рефки,,crypton,no,
308,Кошельки,32,Sui Wallet,Кошельки,sui.directory,https://sui.directory/project/sui-wallet,no,no_program,скорее без рефки,,crypton,no,
309,Кошельки,33,Suiet,Кошельки,suiet.app,https://suiet.app,no,no_program,скорее без рефки,,crypton,no,
310,Кошельки,34,Tangem,Кошельки,tangem.com,https://tangem.com,no,no_program,скорее без рефки,,crypton,no,
311,Кошельки,35,Temple Wallet,Кошельки,templewallet.com,https://templewallet.com,no,no_program,скорее без рефки,,crypton,no,
312,Кошельки,36,THORWallet,Кошельки,thorwallet.org,https://thorwallet.org,no,no_program,скорее без рефки,,crypton,no,
313,Кошельки,37,Tonkeeper,Кошельки,tonkeeper.com,https://tonkeeper.com,no,no_program,скорее без рефки,,crypton,no,
314,Кошельки,38,Trezor,Кошельки,trezor.io,https://trezor.io,no,no_program,скорее без рефки,,crypton+maxy,yes,
315,Кошельки,39,TronLink,Кошельки,tronlink.org,https://tronlink.org,no,no_program,скорее без рефки,,crypton,no,
316,Кошельки,40,Trust Wallet,Кошельки,trustwallet.com,https://trustwallet.com/download,no,no_program,скорее без рефки,,crypton,no,
317,Кошельки,41,UniSat,Кошельки,unisat.io,https://unisat.io,no,no_program,скорее без рефки,,crypton+maxy,yes,
318,Кошельки,42,Wax Cloud Wallet,Кошельки,all-access.wax.io,https://all-access.wax.io,no,no_program,скорее без рефки,,crypton,no,
319,Кошельки,43,Xverse,Кошельки,xverse.app,https://xverse.app,no,no_program,скорее без рефки,,crypton,no,
320,Кошельки,44,Zerion Wallet,Кошельки,zerion.io,https://zerion.io,no,no_program,скорее без рефки,,crypton,no,
,=== Аналитика и данные ===,,,,,,,,,,,,
321,Аналитика и данные,1,0xScore,Аналитика и данные,0xscore.io,https://0xscore.io,no,no_program,скорее без рефки,,crypton,no,
322,Аналитика и данные,2,ArbitrageScanner.io,Аналитика и данные,arbitragescanner.io,https://arbitragescanner.io,yes,pending,рефка возможна — проверь,https://arbitragescanner.io/?ref=09J4GS8QJI,crypton,no,
323,Аналитика и данные,3,Bankless (Earnfi),Аналитика и данные,bankless.com,https://bankless.com/claimables,no,no_program,скорее без рефки,,crypton,no,
324,Аналитика и данные,4,BanklessDAO,Аналитика и данные,banklessdao.substack.com,https://banklessdao.substack.com,no,no_program,скорее без рефки,,crypton,no,
325,Аналитика и данные,5,Blockscan,Аналитика и данные,blockscan.com,https://blockscan.com,no,no_program,скорее без рефки,,crypton,no,
326,Аналитика и данные,6,Botometer,Аналитика и данные,botometer.osome.iu.edu,https://botometer.osome.iu.edu,no,no_program,скорее без рефки,,crypton,no,
327,Аналитика и данные,7,Breadcrumbs,Аналитика и данные,breadcrumbs.app,https://breadcrumbs.app,no,no_program,скорее без рефки,,crypton,no,
328,Аналитика и данные,8,CoinGecko,Аналитика и данные,coingecko.com,https://coingecko.com,no,no_program,скорее без рефки,,crypton,no,
329,Аналитика и данные,9,CoinStats,Аналитика и данные,coinstats.app,https://coinstats.app,no,no_program,скорее без рефки,,crypton,no,
330,Аналитика и данные,10,CoinTool,Аналитика и данные,ct.app,https://ct.app/dashboard,no,no_program,скорее без рефки,,crypton,no,
331,Аналитика и данные,11,Cosmos Drops,Аналитика и данные,cosmosdrops.io,https://cosmosdrops.io,no,no_program,скорее без рефки,,crypton,no,
332,Аналитика и данные,12,CrunchBase,Аналитика и данные,crunchbase.com,https://crunchbase.com/?,no,no_program,скорее без рефки,,crypton,no,
333,Аналитика и данные,13,Crypto Fundraising,Аналитика и данные,crypto-fundraising.info,https://crypto-fundraising.info,no,no_program,скорее без рефки,,crypton,no,
334,Аналитика и данные,14,CryptoPanic,Аналитика и данные,cryptopanic.com,https://cryptopanic.com,no,no_program,скорее без рефки,,crypton,no,
335,Аналитика и данные,15,Cryptorank,Аналитика и данные,cryptorank.io,https://cryptorank.io,no,no_program,скорее без рефки,,crypton+maxy,yes,
336,Аналитика и данные,16,DappRadar,Аналитика и данные,dappradar.com,https://dappradar.com/rankings,no,no_program,скорее без рефки,,crypton,no,
337,Аналитика и данные,17,DeFi Llama,Аналитика и данные,defillama.com,https://defillama.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
338,Аналитика и данные,18,DEX Screener,Аналитика и данные,dexscreener.com,https://dexscreener.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
339,Аналитика и данные,19,DL News,Аналитика и данные,dlnews.com,https://dlnews.com,no,no_program,скорее без рефки,,crypton,no,
340,Аналитика и данные,20,Dropstab,Аналитика и данные,dropstab.com,https://dropstab.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
341,Аналитика и данные,21,Dune,Аналитика и данные,dune.com,https://dune.com,no,no_program,скорее без рефки,,crypton+maxy,yes,
342,Аналитика и данные,22,Earn Drop,Аналитика и данные,earndrop.io,https://earndrop.io,no,no_program,скорее без рефки,,crypton,no,
343,Аналитика и данные,23,Ethtective,Аналитика и данные,ethtective.com,https://ethtective.com,no,no_program,скорее без рефки,,crypton,no,
344,Аналитика и данные,24,Messari,Аналитика и данные,messari.io,https://messari.io,no,no_program,скорее без рефки,,crypton+maxy,yes,
345,Аналитика и данные,25,Metamask Portfolio,Аналитика и данные,portfolio.metamask.io,https://portfolio.metamask.io,no,no_program,скорее без рефки,,crypton,no,
346,Аналитика и данные,26,Moni Talks,Аналитика и данные,monitalks.xyz,https://monitalks.xyz,no,no_program,скорее без рефки,,crypton,no,
347,Аналитика и данные,27,Nansen,Аналитика и данные,pro.nansen.ai,https://pro.nansen.ai,yes,pending,рефка возможна — проверь,,crypton,no,
348,Аналитика и данные,28,NFTGO,Аналитика и данные,nftgo.io,https://nftgo.io,no,no_program,скорее без рефки,,crypton,no,
349,Аналитика и данные,29,PooCoin,Аналитика и данные,poocoin.app,https://poocoin.app,no,no_program,скорее без рефки,,crypton,no,
350,Аналитика и данные,30,Rareboard,Аналитика и данные,rareboard.com,https://rareboard.com,no,no_program,скорее без рефки,,crypton,no,
351,Аналитика и данные,31,SolSniper,Аналитика и данные,solsniper.xyz,https://solsniper.xyz,no,no_program,скорее без рефки,,crypton,no,
352,Аналитика и данные,32,TradingView,Аналитика и данные,tradingview.com,https://tradingview.com,yes,pending,рефка возможна — проверь,https://ru.tradingview.com/pricing/?share_your_love=powerfulPlayer66206,crypton,no,
353,Аналитика и данные,33,TweetScout,Аналитика и данные,tweetscout.io,https://tweetscout.io,no,no_program,скорее без рефки,,crypton,no,
354,Аналитика и данные,34,TwitterScore,Аналитика и данные,twitterscore.io,https://twitterscore.io,no,no_program,скорее без рефки,,crypton,no,
355,Аналитика и данные,35,X Pro,Аналитика и данные,pro.x.com,https://pro.x.com/i/premium_sign_up,no,no_program,скорее без рефки,,crypton,no,
356,Аналитика и данные,36,Zapper,Аналитика и данные,zapper.fi,https://zapper.fi/ru,no,no_program,скорее без рефки,,crypton,no,
,=== Нейросети (ИИ) ===,,,,,,,,,,,,
357,Нейросети (ИИ),1,Adrenaline,Нейросети (ИИ),useadrenaline.com,https://useadrenaline.com,no,no_program,скорее без рефки,,crypton,no,
358,Нейросети (ИИ),2,AiWriteArt,Нейросети (ИИ),aiwriteart.com,https://aiwriteart.com,no,no_program,скорее без рефки,,crypton,no,
359,Нейросети (ИИ),3,Altered Studio,Нейросети (ИИ),altered.ai,https://altered.ai,no,no_program,скорее без рефки,,crypton,no,
360,Нейросети (ИИ),4,Article Forge,Нейросети (ИИ),articleforge.com,https://articleforge.com,no,no_program,скорее без рефки,,crypton,no,
361,Нейросети (ИИ),5,AskCodi,Нейросети (ИИ),askcodi.com,https://askcodi.com,no,no_program,скорее без рефки,,crypton,no,
362,Нейросети (ИИ),6,Beatoven,Нейросети (ИИ),beatoven.ai,https://beatoven.ai,no,no_program,скорее без рефки,,crypton,no,
363,Нейросети (ИИ),7,Beautiful,Нейросети (ИИ),beautiful.ai,https://beautiful.ai,no,no_program,скорее без рефки,,crypton,no,
364,Нейросети (ИИ),8,BeyondWords,Нейросети (ИИ),beyondwords.io,https://beyondwords.io/voices,no,no_program,скорее без рефки,,crypton,no,
365,Нейросети (ИИ),9,BlueWillow AI,Нейросети (ИИ),bluewillow.ai,https://bluewillow.ai,no,no_program,скорее без рефки,,crypton,no,
366,Нейросети (ИИ),10,Charm,Нейросети (ИИ),usecharm.ai,https://usecharm.ai,no,no_program,скорее без рефки,,crypton,no,
367,Нейросети (ИИ),11,ChatGPT,Нейросети (ИИ),chat.openai.com,https://chat.openai.com,no,no_program,скорее без рефки,,crypton,no,
368,Нейросети (ИИ),12,ClosersCopy,Нейросети (ИИ),closerscopy.com,https://closerscopy.com,yes,pending,рефка возможна — проверь,,crypton,no,
369,Нейросети (ИИ),13,Codeium,Нейросети (ИИ),codeium.com,https://codeium.com,yes,pending,рефка возможна — проверь,,crypton,no,
370,Нейросети (ИИ),14,CodePal,Нейросети (ИИ),codepal.ai,https://codepal.ai,no,no_program,скорее без рефки,,crypton,no,
371,Нейросети (ИИ),15,CODEWHISPERER,Нейросети (ИИ),aws.amazon.com,https://aws.amazon.com/ru/codewhisperer,no,no_program,скорее без рефки,,crypton,no,
372,Нейросети (ИИ),16,Codiga,Нейросети (ИИ),codiga.io,https://codiga.io,no,no_program,скорее без рефки,,crypton,no,
373,Нейросети (ИИ),17,Colossyan,Нейросети (ИИ),colossyan.com,https://colossyan.com/?via=aifastcash,no,no_program,скорее без рефки,,crypton,no,
374,Нейросети (ИИ),18,CopyMonkey,Нейросети (ИИ),copymonkey.app,https://copymonkey.app,yes,pending,рефка возможна — проверь,,crypton,no,
375,Нейросети (ИИ),19,Craiyon,Нейросети (ИИ),craiyon.com,https://craiyon.com,no,no_program,скорее без рефки,,crypton,no,
376,Нейросети (ИИ),20,Cursor,Нейросети (ИИ),cursor.com,https://cursor.com,yes,pending,рефка возможна — проверь,https://cursor.com/referral?code=83YAGVGVGONX,crypton,no,
377,Нейросети (ИИ),21,D-ID,Нейросети (ИИ),d-id.com,https://d-id.com,no,no_program,скорее без рефки,,crypton,no,
378,Нейросети (ИИ),22,DALL·E 3,Нейросети (ИИ),openai.com,https://openai.com/dall-e-3,no,no_program,скорее без рефки,,crypton,no,
379,Нейросети (ИИ),23,Deepbrain,Нейросети (ИИ),deepbrain.io,https://deepbrain.io,no,no_program,скорее без рефки,,crypton,no,
380,Нейросети (ИИ),24,DeepL,Нейросети (ИИ),deepl.com,https://deepl.com/translator,yes,pending,рефка возможна — проверь,,crypton,no,
381,Нейросети (ИИ),25,Documatic,Нейросети (ИИ),documatic.com,https://documatic.com,no,no_program,скорее без рефки,,crypton,no,
382,Нейросети (ИИ),26,Dream (by Wombo),Нейросети (ИИ),dream.ai,https://dream.ai/create,no,no_program,скорее без рефки,,crypton,no,
383,Нейросети (ИИ),27,Easy-Peasy.AI,Нейросети (ИИ),easy-peasy.ai,https://easy-peasy.ai,yes,pending,рефка возможна — проверь,,crypton,no,
384,Нейросети (ИИ),28,Elai,Нейросети (ИИ),elai.io,https://elai.io/?via=aifastcash,yes,pending,рефка возможна — проверь,,crypton,no,
385,Нейросети (ИИ),29,Eleven,Нейросети (ИИ),beta.elevenlabs.io,https://beta.elevenlabs.io,yes,pending,рефка возможна — проверь,,crypton,no,
386,Нейросети (ИИ),30,Excel Formula Bot,Нейросети (ИИ),formulabot.com,https://formulabot.com,no,no_program,скорее без рефки,,crypton,no,
387,Нейросети (ИИ),31,FIG,Нейросети (ИИ),fig.io,https://fig.io,no,no_program,скорее без рефки,,crypton,no,
388,Нейросети (ИИ),32,FineShare,Нейросети (ИИ),fineshare.com,https://fineshare.com,no,no_program,скорее без рефки,,crypton,no,
389,Нейросети (ИИ),33,Fliki,Нейросети (ИИ),fliki.ai,https://fliki.ai,yes,pending,рефка возможна — проверь,,crypton,no,
390,Нейросети (ИИ),34,Frase.io,Нейросети (ИИ),frase.io,https://frase.io,yes,pending,рефка возможна — проверь,,crypton,no,
391,Нейросети (ИИ),35,GammaAI,Нейросети (ИИ),gamma.app,https://gamma.app/?lng=en,yes,pending,рефка возможна — проверь,,crypton,no,
392,Нейросети (ИИ),36,Gerwin,Нейросети (ИИ),gerwin.io,https://gerwin.io/ru,no,no_program,скорее без рефки,,crypton,no,
393,Нейросети (ИИ),37,HeyGen,Нейросети (ИИ),labs.heygen.com,https://labs.heygen.com/guest/video-translate,no,no_program,скорее без рефки,,crypton,no,
394,Нейросети (ИИ),38,Hitpaw Voice Changer,Нейросети (ИИ),hitpaw.com,https://hitpaw.com,no,no_program,скорее без рефки,,crypton,no,
395,Нейросети (ИИ),39,Hypotenuse AI,Нейросети (ИИ),hypotenuse.ai,https://hypotenuse.ai,yes,pending,рефка возможна — проверь,,crypton,no,
396,Нейросети (ИИ),40,Invideo,Нейросети (ИИ),invideo.io,https://invideo.io,yes,pending,рефка возможна — проверь,,crypton,no,
397,Нейросети (ИИ),41,iSpeech,Нейросети (ИИ),ispeech.org,https://ispeech.org,no,no_program,скорее без рефки,,crypton,no,
